x,y
-9.61,-21.38
-0.88,0.07
-1.71,-1.03
2.83,1.09
-0.19,8.30
-9.45,-13.37
2.05,1.70
-4.18,-1.33
1.73,3.93
-8.80,-18.18
9.62,13.55
6.58,11.26
-4.34,-0.67
-3.96,-2.33
-6.23,-7.45
-5.28,0.40
3.75,13.54
-2.23,5.11
5.82,15.68
-0.89,6.15
6.07,15.66
1.23,9.65
-6.59,-9.99
9.85,21.43
-0.36,-2.99
1.42,7.95
7.30,16.22
-4.98,-7.47
-9.80,-11.84
7.49,14.77
7.81,17.95
9.28,12.63
-4.32,-3.47
7.30,14.50
9.16,15.08
2.87,11.24
-7.25,-7.30
-0.37,3.29
4.90,9.64
7.88,10.51
6.74,8.14
-6.18,-5.89
-5.58,-3.35
-5.20,-9.47
-5.78,-4.60
-2.13,-7.53
0.81,3.80
9.08,21.60
8.99,20.74
-3.50,-4.04
6.33,11.58
5.93,9.92
9.47,15.94
-7.06,-8.88
-4.48,-6.47
4.94,10.86
2.16,2.65
-5.50,-1.08
8.16,14.64
1.45,4.97
-9.78,-13.37
5.80,6.24
-8.16,-15.34
-6.13,-3.61
-6.89,-6.76
0.43,0.94
-5.59,-6.74
-4.60,-1.36
4.96,11.96
-9.86,-18.16
-9.16,-7.65
-1.63,0.96
4.04,8.08
-1.11,-1.73
-2.16,6.19
1.13,5.38
8.66,14.17
-6.90,-8.61
-1.45,3.08
-2.78,-1.24
6.76,13.50
-9.77,-11.96
2.89,10.05
-1.20,3.20
6.69,10.01
-0.50,1.77
-1.60,-0.86
-1.49,2.37
-0.21,-0.44
-7.04,-10.49
-6.85,-10.55
0.79,4.71
-9.40,-10.42
-4.36,-4.54
-1.16,4.45
-9.84,-20.15
8.59,16.52
-9.91,-8.96
1.17,6.06
4.16,5.95
9.07,13.76
4.00,7.25
3.70,10.98
3.85,6.02
2.14,6.38
-5.07,-5.59
5.99,16.43
0.29,4.90
-5.30,-5.76
3.17,7.72
-6.26,-9.99
0.43,6.93
9.62,19.20
8.24,17.26
-3.98,-3.41
5.77,12.38
-7.95,-10.65
5.04,8.13
1.65,3.24
2.80,9.20
7.27,16.73
3.00,4.35
0.43,2.16
3.35,11.20
8.14,10.81
2.55,6.37
-7.80,-5.94
5.14,5.86
-1.10,3.11
-2.36,-3.37
-6.63,-9.73
-8.15,-3.46
6.83,10.33
-3.30,-5.35
-2.52,1.22
6.37,13.85
-5.03,-9.95
-3.26,-0.38
-3.71,-0.91
8.22,15.70
2.49,11.77
5.35,10.70
-8.54,-8.90
-6.33,-4.64
-6.95,-11.03
3.94,5.14
-0.21,1.83
-9.33,-16.07
8.09,12.74
-5.11,-5.51
3.22,4.81
8.56,23.58
3.34,3.17
0.84,5.12
-9.93,-10.66
-2.93,-5.19
2.63,6.20
9.15,25.35
2.91,6.95
-2.48,-2.34
-4.44,1.27
-3.27,-5.22
-9.82,-14.84
-8.97,-6.43
7.32,5.91
3.75,5.20
-0.76,1.60
2.79,8.01
-9.26,-6.02
-7.36,-4.06
9.15,23.16
6.21,20.61
5.14,9.57
-2.75,-3.62
-3.18,-3.34
-1.55,1.38
0.42,8.41
-1.42,1.18
-6.71,-11.38
-5.71,-10.15
-4.82,-3.85
8.11,9.36
8.83,17.41
9.68,19.07
-1.46,-3.29
-1.85,-1.66
-1.84,-1.33
0.43,2.48
-9.26,-10.87
7.47,17.28
5.01,7.26
-5.76,-2.36
4.28,6.67
2.92,9.89
8.86,13.07
7.28,20.03
-5.77,-6.55
7.64,13.62
5.82,13.87
9.67,18.96
6.62,16.06
-0.12,5.76
-6.75,-0.99
1.65,4.25
0.43,3.99
-9.22,-6.70
-0.89,-3.22
4.82,9.36
5.52,8.91
-9.80,-6.98
7.71,14.22
1.00,1.28
-4.05,-0.57
1.71,10.03
-7.53,3.30
9.34,16.94
-5.53,-10.29
-4.39,-5.13
9.01,15.53
0.13,6.75
2.92,4.33
-3.66,-2.15
5.07,12.75
-9.75,-14.83
-3.43,4.76
-7.97,-14.16
8.27,12.41
9.23,10.63
2.84,3.63
1.11,4.18
-3.57,-3.77
-7.42,-3.89
-4.27,-7.02
-8.46,-6.58
-8.35,-7.98
8.10,15.74
9.86,10.49
6.76,14.47
8.57,9.05
-5.33,-4.19
-9.75,-10.63
7.32,13.97
-4.93,-7.40
-9.98,-11.57
9.45,17.33
-0.49,5.30
7.51,20.48
-8.20,-9.27
6.76,13.74
1.99,8.48
-0.56,-1.09
1.00,11.12
-6.19,-6.91
8.34,17.36
1.54,4.63
9.06,17.01
2.36,8.15
6.13,11.97
-9.97,-9.10
-4.93,-4.61
6.86,16.97
-5.81,-5.88
9.66,18.48
0.52,6.59
3.29,8.67
0.29,4.20
-0.99,4.55
0.13,4.71
5.91,11.61
-1.22,2.00
2.71,7.18
4.63,8.32
-7.58,-15.68
-7.09,-16.10
7.74,14.24
-9.39,-4.69
5.53,11.72
1.67,7.27
-2.67,-6.45
-8.90,-5.45
-2.09,4.09
2.59,7.32
4.03,8.17
4.36,8.24
5.37,11.52
-1.28,4.37
3.07,8.03
-8.61,-12.06
-9.06,-10.25
-6.93,-10.37
-5.17,-12.86
6.53,8.55
6.32,6.95
-2.47,-1.24
9.97,11.92
2.22,3.12
1.07,1.18
-6.65,-4.79
5.38,3.91
-4.35,-3.64
-5.60,-1.01
-1.03,2.15
-0.91,8.94
-2.48,-2.09
-2.44,-1.18
-7.60,-8.52
1.15,2.31
8.45,14.13
-3.27,-3.46
-0.77,4.99
0.07,2.52
8.25,15.14
7.89,19.02
8.60,17.47
7.55,10.43
-9.03,-4.52
-6.51,-6.65
-9.87,-10.70
-8.42,-14.62
-2.67,-1.83
4.82,10.53
6.47,10.34
1.84,6.83
8.13,23.36
4.04,9.50
-6.43,-10.92
9.43,16.40
7.32,14.75
-7.70,-7.04
7.93,14.75
5.17,4.60
-3.47,1.55
-5.57,-8.69
7.81,14.75
-6.17,-2.26
7.37,8.07
0.52,2.92
-7.34,-6.31
8.33,13.68
4.83,4.36
2.08,4.96
-3.27,0.96
5.35,14.96
-3.43,-3.83
-9.73,-11.91
-2.90,-1.79
7.03,12.24
8.09,17.86
-7.24,-6.97
-9.94,-11.58
8.44,21.13
-5.31,-6.12
-4.71,-5.40
2.20,12.27
7.94,12.52
-8.16,-13.17
6.27,14.17
-4.08,-5.70
9.60,21.85
6.50,11.65
7.54,20.10
0.10,3.37
-5.10,-1.63
-3.21,-3.58
-0.24,-4.33
5.31,12.26
-3.29,-3.63
0.21,3.29
9.20,14.53
-0.27,5.57
-3.52,1.53
0.57,6.60
2.82,11.85
-4.52,-5.06
-5.64,-3.78
-8.91,-19.63
7.62,14.17
4.45,4.27
5.37,9.16
2.55,10.94
7.90,14.95
-2.83,1.70
-7.12,-14.89
1.70,3.66
1.88,3.37
-2.92,-1.57
-6.14,-11.86
9.83,18.71
-3.65,-1.84
-0.88,2.21
1.31,3.20
5.31,8.59
4.25,7.62
-4.43,-3.48
-2.58,-1.57
4.47,7.30
-6.70,-9.70
-5.46,-8.53
2.64,11.19
2.12,8.38
1.55,2.62
0.27,0.74
-7.39,-8.29
-8.85,-2.99
-5.07,-6.18
-2.64,-1.51
0.76,2.36
-0.12,5.80
-9.92,-7.25
-0.91,-2.21
-6.21,-1.41
7.66,14.48
6.37,8.33
2.85,8.76
6.85,14.11
-5.91,-8.83
-8.72,-10.09
-6.61,-7.00
9.36,16.33
-5.12,-2.50
-9.29,-13.69
-3.29,3.10
-7.85,-7.68
-9.48,-12.76
0.21,8.73
-7.73,-8.12
8.87,11.72
1.86,6.58
8.09,22.41
-5.71,-0.28
1.03,1.44
5.73,13.51
2.57,6.45
0.34,2.33
-0.71,6.22
-4.12,-8.33
-6.98,-11.54
-6.98,-9.08
-8.82,-12.56
6.51,17.09
-6.68,-7.63
-2.37,1.50
4.11,4.89
-8.03,-5.47
9.51,25.50
0.13,2.79
1.14,6.77
0.15,0.41
6.63,11.15
-2.55,-2.59
-3.07,3.74
-4.36,-7.90
-2.03,-3.04
-4.04,-5.10
-9.41,-9.61
-9.15,-11.98
4.32,16.61
7.24,12.23
8.35,21.35
-9.99,-5.69
6.25,11.62
-9.36,-7.99
1.88,6.40
1.76,12.13
9.49,14.91
5.23,13.21
8.14,10.38
-8.92,-5.08
-0.18,1.17
-6.68,-13.11
-0.74,0.57
-2.47,-3.61
-4.36,0.28
-7.73,-4.35
3.68,6.48
1.30,8.81
-6.60,-7.00
7.98,16.11
-3.91,1.15
-1.05,-3.09
-8.77,-8.91
1.52,4.07
-4.47,-6.67
-4.68,-5.19
-0.11,-1.01
-3.52,-3.73
-3.28,-0.15
-2.16,-3.23
-3.70,-1.55
-9.84,-11.07
-4.30,0.78
-7.70,0.44
-7.00,-3.91
-1.76,1.11
-7.17,-6.78
8.01,12.26
-3.72,-1.52
5.74,11.61
-6.76,-13.54
2.22,7.95
7.57,15.86
5.18,18.36
8.09,19.30
9.29,20.91
7.20,18.03
-6.33,-6.76
-5.69,-8.98
-4.62,-3.32
-6.83,-6.28
-3.98,-0.69
-7.64,-6.80
-7.54,-5.94
-5.77,-9.84
7.71,16.80
0.69,2.50
4.45,7.72
-7.60,-12.67
-9.73,-9.60
-9.90,-13.42
8.91,15.34
-7.72,-14.40
7.02,14.79
-3.24,-6.85
2.62,4.15
0.76,4.47
8.19,21.61
-4.65,-1.48
6.88,9.25
-6.75,-11.17
-7.16,-13.28
-0.96,6.10
-5.02,-1.09
7.02,11.69
-0.55,0.69
9.39,18.77
6.49,11.61
-0.88,5.44
0.95,7.60
8.80,9.21
-2.26,10.06
-2.96,-3.91
8.79,14.78
0.50,4.74
-8.53,-1.30
-6.19,-11.55
-1.14,0.07
-0.98,1.63
8.65,21.31
3.53,3.13
3.58,8.72
-5.06,-6.58
-9.62,-10.28
8.18,18.64
4.49,13.45
-8.00,-10.21
-6.70,-14.32
1.17,6.65
-1.30,1.36
-5.34,-6.77
-9.44,-10.05
2.39,5.61
9.40,17.87
9.54,10.58
-9.83,-18.66
-9.98,-6.33
2.42,4.34
8.34,12.13
3.10,9.45
3.95,3.67
-1.43,2.72
-5.21,1.29
8.23,14.21
9.83,14.81
-3.47,-6.24
-6.07,-2.25
9.70,15.73
2.24,7.74
-4.30,-1.46
5.92,10.54
5.50,14.57
7.09,10.55
2.64,4.69
2.50,5.43
-7.90,-11.35
1.78,4.32
-7.99,-14.30
3.19,6.00
3.94,8.43
-0.26,-1.28
7.17,16.77
-2.44,1.18
-1.28,-5.39
1.89,1.17
-3.09,1.37
-7.43,-12.04
9.65,24.82
-6.18,-8.65
-2.68,0.21
-4.88,-3.10
-5.98,-6.68
7.85,12.68
9.27,15.94
-7.88,-7.46
0.15,2.22
-6.76,-9.95
0.08,6.37
8.98,14.19
-8.77,-11.74
-9.04,-15.14
-7.67,-9.79
9.18,21.45
3.17,6.84
-2.54,0.29
8.58,15.28
-4.53,-0.48
6.27,15.27
7.06,16.23
-4.42,-0.52
4.17,6.59
-8.21,-16.33
-4.25,-5.86
-2.41,0.76
-7.91,-4.96
-6.27,-5.58
-9.17,-8.03
5.44,11.00
-4.81,-1.27
-0.42,2.78
-1.19,3.30
9.32,14.67
-5.44,-4.35
-9.75,-9.53
-1.58,0.82
4.53,12.49
-7.32,-1.01
9.14,22.86
-6.75,-5.14
4.47,9.08
-6.90,-15.57
-0.93,-1.57
5.83,9.59
5.44,14.37
-6.70,-5.68
9.95,12.86
2.51,3.49
-3.59,-6.14
-0.95,1.95
2.24,2.79
0.76,4.88
1.13,-1.19
-3.68,-0.99
-3.02,-1.19
5.38,11.42
-7.68,-11.96
0.16,5.91
-9.14,-14.44
9.97,21.33
-3.04,-6.48
-6.82,-9.41
0.46,5.74
3.00,3.89
3.80,13.92
-4.70,-1.20
-0.44,-2.12
-9.74,-10.27
-0.74,2.56
-3.04,-2.00
2.01,9.06
6.70,13.06
3.89,9.02
-7.44,-6.65
-9.40,-11.35
7.46,15.56
-8.43,-14.99
2.63,3.21
7.37,15.53
3.15,1.62
6.75,9.14
0.12,-2.18
5.22,11.21
2.33,7.65
-9.79,-13.39
3.19,9.08
-3.14,0.75
7.89,25.14
-3.18,-3.02
-9.73,-11.76
-1.88,-4.44
1.42,-1.21
-8.48,-12.95
2.30,8.02
-2.74,2.01
-0.05,5.71
-7.95,-7.26
-7.90,-9.31
-9.54,-9.11
7.13,11.75
3.43,6.03
-8.36,-11.94
1.94,8.03
6.87,12.70
-9.68,-9.46
4.94,11.79
-1.61,1.07
1.17,8.69
9.99,9.30
-3.85,-4.17
-1.52,0.47
-8.85,-10.98
6.99,15.90
-1.43,2.20
-1.04,0.55
-1.93,1.60
1.14,4.91
-8.58,-7.56
-7.53,-9.92
-0.78,6.10
7.66,14.17
-8.33,-10.73
4.98,8.74
8.15,14.84
-2.09,1.36
-3.02,6.20
1.99,11.58
-7.19,-7.28
6.02,8.24
-3.56,-2.95
7.24,20.02
-2.44,-5.95
-9.82,-6.55
-4.95,-4.78
-5.80,-4.98
3.45,5.09
-5.21,-6.36
-6.78,-12.80
5.66,12.81
-4.16,-3.38
-1.81,0.67
-9.50,-15.08
5.96,10.05
-9.99,-15.39
3.50,5.89
-2.42,-0.69
-7.41,-7.02
-5.84,-3.92
2.06,5.98
0.27,3.77
-6.10,-10.59
-3.97,-9.39
1.54,2.61
-8.01,-5.59
-0.41,-0.90
2.77,-0.31
4.68,6.49
-7.88,-15.01
5.77,9.14
-2.22,-0.32
-8.74,-12.67
8.53,22.56
-2.09,-1.11
-2.90,-6.67
-7.52,-11.29
4.19,7.29
4.37,9.59
-3.14,-2.40
-2.17,1.18
6.46,18.84
3.20,7.00
3.18,4.14
9.87,17.89
-9.31,-14.81
8.93,10.40
-3.64,-5.79
4.73,9.25
2.79,2.42
-2.27,0.37
-0.35,-1.02
6.62,8.49
-8.89,-7.66
6.63,13.44
5.80,12.51
-8.63,-17.53
9.11,24.00
-7.92,-9.04
8.72,8.03
9.50,7.85
8.43,11.25
-3.92,-3.34
9.55,15.42
-9.90,-13.65
-4.53,-2.74
0.98,7.51
0.73,11.26
-1.65,-0.89
7.33,10.16
0.36,4.34
-7.97,-7.17
0.78,-0.54
-4.81,-6.02
5.85,13.60
-1.71,-3.37
5.49,13.15
6.13,10.82
-3.71,-2.24
5.62,13.27
7.61,6.07
4.97,14.07
-4.96,-4.96
-1.97,-0.58
-0.52,4.42
6.68,8.95
-5.42,0.21
4.98,13.08
-9.35,-9.73
4.57,10.39
-5.25,-8.28
-9.73,-12.34
-2.55,-5.66
-8.72,-10.63
9.06,16.58
8.31,15.50
-2.83,-8.13
-3.67,-7.26
5.25,12.61
0.09,4.70
-2.70,-1.87
-7.79,-5.48
9.53,20.50
3.25,5.60
6.86,12.26
1.74,8.87
7.85,16.39
-2.66,-2.73
-5.82,-0.95
-6.26,-8.27
2.41,6.46
4.03,8.56
3.29,7.22
-0.38,-1.04
8.28,10.59
-5.66,-6.67
5.74,13.87
4.58,8.93
2.89,7.80
-1.58,2.40
0.07,5.60
-8.83,-13.01
-2.21,-1.11
-6.07,-6.44
5.96,13.80
4.52,8.64
4.62,9.08
0.59,-2.36
4.38,6.73
-3.50,0.73
-9.68,-5.51
-9.79,-11.41
3.14,5.33
7.90,14.16
-8.43,-15.16
2.77,7.36
5.99,11.12
1.47,7.84
-9.16,-5.48
3.21,10.09
-2.40,-2.37
-4.77,-0.46
1.50,3.24
6.14,13.48
-7.04,-8.57
4.65,8.98
-0.53,-0.31
-9.44,-4.13
6.31,9.41
2.87,5.36
9.70,22.56
3.68,6.08
0.94,5.52
-7.68,-12.47
2.39,9.01
-0.62,-1.90
-2.17,2.82
-7.41,-7.66
2.53,10.88
7.36,17.85
-5.25,-2.49
0.33,-1.51
-6.76,-9.75
-8.69,-9.40
6.90,12.55
1.89,4.45
4.72,8.03
8.61,19.21
-0.86,5.52
-8.56,0.45
-2.00,-0.95
6.48,11.04
8.31,13.50
-3.48,-3.77
9.88,21.64
-1.96,1.96
4.87,7.54
-3.51,0.34
6.44,11.02
-8.11,-12.05
4.62,13.13
0.41,2.05
4.23,9.56
-4.81,-4.13
3.12,6.98
8.96,22.48
7.51,12.71
-2.44,-0.08
-2.23,0.45
-5.97,-7.79
3.46,8.97
2.95,6.17
8.64,11.05
8.70,7.04
6.56,16.01
-9.11,-5.15
-0.27,-1.81
1.63,8.89
-2.06,0.10
7.86,17.28
7.01,14.03
4.39,2.77
-6.55,-5.29
4.22,4.02
8.23,16.68
-7.65,-12.89
7.04,12.19
8.88,12.65
2.64,1.28
3.49,6.31
6.72,15.72
6.74,8.47
-5.12,-5.88
-9.62,-7.53
3.57,7.14
-7.29,-6.45
-6.04,-7.99
-7.36,-9.14
3.61,5.26
-1.84,0.68
-6.09,-7.22
4.61,10.23
-3.57,-4.76
1.85,4.92
5.62,13.23
6.59,11.11
6.49,12.01
2.74,6.83
3.50,7.38
-0.78,-0.37
-9.91,-13.37
8.46,12.86
1.84,7.40
-5.72,-8.46
6.32,14.82
0.91,9.70
2.60,8.09
6.69,13.92
-9.22,-4.57
-0.56,0.32
0.88,9.67
-3.74,-0.63
4.35,6.60
9.12,16.69
3.13,9.70
-5.73,-6.39
-1.14,0.42
5.37,13.12
-0.83,-0.73
5.05,5.49
-8.41,-7.74
-2.55,-1.18
3.22,3.67
-9.84,-7.94
1.16,3.18
6.38,13.80
-8.81,-4.47
-4.58,-2.89
3.25,10.72
1.71,10.05
-6.39,-5.11
-0.46,3.93
3.92,8.15
-2.85,-2.80
-0.12,8.13
3.81,3.86
4.38,11.11
-6.02,-9.93
-9.94,-13.49
-1.75,-3.11
2.93,8.77
-1.59,0.61
-4.90,-9.88
-5.75,-7.15
-9.46,-9.13
1.79,-0.29
6.84,16.03
-5.71,-2.75
7.25,12.74
5.63,8.46
7.02,12.72
-7.72,-8.13
-6.61,-6.60
-4.97,-6.16
-4.06,-1.42
-4.83,1.23
9.03,22.71
8.49,15.76
9.27,12.73
-1.45,1.58
-3.46,-5.83
-5.68,-8.54
-3.41,-5.67
-0.62,-1.51
-8.64,-13.79
-9.13,-6.80
-0.21,7.21
5.00,7.08
-5.19,1.31
4.61,8.72
-1.98,-0.17
4.93,8.79
-3.27,-2.66
4.97,11.31
-2.26,2.20
0.64,-1.36
-4.23,-4.50
1.96,7.27
8.41,21.69
3.85,11.97
-0.76,1.70
3.54,10.22
-3.96,-1.28
-3.74,0.38
9.02,15.89
2.44,-0.49
9.82,15.33
0.02,2.95
-4.88,-3.82
4.96,8.94
-4.04,-7.71
2.04,7.95
-1.94,2.51
-9.28,-11.93
7.61,18.62
-9.39,-16.11
5.35,6.99
-2.48,-5.01
-8.79,-7.18
-6.15,-9.54
1.52,4.04
-0.58,4.39
-0.38,2.70
3.34,8.56
-6.85,-14.51
-2.92,2.81
2.62,9.59
-4.11,1.20
-1.76,0.83
4.89,12.95
-7.04,-6.88
6.14,13.47
-6.03,-6.28
-7.65,-6.99
3.34,11.96
-6.93,-12.66
-2.72,1.76
-8.57,-2.99
7.04,11.74
6.91,19.62
6.33,15.82
6.18,9.12
5.00,8.41
1.70,6.77
-2.89,-4.08
-1.93,-0.03
5.57,10.02
9.81,15.11
-7.34,-8.61
-0.58,-3.42
9.99,13.38
-1.44,2.34
-1.00,-0.45
-9.48,-11.91
-6.51,-11.06
4.52,15.35
4.14,11.72
5.56,6.15
3.61,6.44
7.17,15.00
-7.84,-9.76
4.26,6.74
-7.18,-3.97
-9.48,-17.36
-7.47,-3.52
-0.84,3.59
-2.99,-7.35
-9.74,-16.77
8.98,22.03
-2.02,1.33
0.41,5.77
5.15,15.46
3.70,11.41
5.99,11.46
1.01,3.36
4.05,14.22
8.99,17.60
-8.11,-7.16
7.64,14.84
5.36,10.16
0.82,1.57
-0.75,3.27
1.71,3.54
-8.13,-12.97
-3.73,-3.92
1.01,8.31
8.16,3.08
8.77,16.07
-4.41,-3.93
-3.32,-4.66
-4.08,-4.89
3.67,9.13
-2.95,0.84
-9.89,-7.04
-4.17,1.54
0.24,2.84
-0.64,-3.20
3.98,11.12
3.16,12.57
6.01,1.35
5.89,16.14
0.01,2.05
4.12,4.10
-2.99,-0.76
-3.40,-2.74
-7.56,-4.23
-5.10,-2.36
-6.42,-4.64
-9.52,-5.10
6.95,7.72
4.68,5.85
9.80,14.06
4.64,5.08
7.91,7.29
-8.99,-13.00
-5.90,-6.01
-2.67,-5.98
-4.49,-2.53
-5.80,-5.13
-7.33,-10.27
-8.05,-4.93
-9.17,-11.36
-2.30,3.04
4.40,13.48
-7.54,-9.07
2.25,3.12
8.63,15.34
9.04,13.28
3.61,6.70
-4.66,-1.03
1.38,2.14
7.41,9.27
4.11,9.84
-6.28,-1.27
-4.68,-7.01
6.41,6.08
1.48,9.13
-4.07,-1.86
6.61,9.03
-0.30,1.15
-2.94,1.88
-4.81,-5.99
3.62,8.89
4.10,7.62
-4.75,-6.15
-8.50,-7.87
-5.57,-4.61
-1.82,2.08
-9.18,-15.74
-2.88,1.57
1.95,11.60
-3.16,2.10
-5.54,-7.34
-3.08,-2.99
-6.94,-3.22
3.56,5.94
-4.40,1.64
4.64,13.93
0.18,-0.87
0.91,2.46
-0.21,0.05
-7.33,-10.40
6.51,16.25
2.41,8.86
2.63,8.61
-6.60,-8.40
-3.63,-3.96
-1.24,-2.53
-2.28,-0.36
-4.67,-2.62
9.65,16.41
2.06,1.48
-5.40,-9.01
0.70,5.48
0.14,4.91
8.46,16.53
4.64,6.63
-3.00,4.64
0.11,1.13
-5.92,-5.08
5.09,11.44
-0.93,-1.33
-7.39,-7.87
4.66,9.12
7.87,14.32
-1.05,1.77
-8.04,-9.52
-7.17,-8.76
4.13,5.78
-1.48,5.13
-6.53,-4.93
-6.86,-14.00
-1.60,2.66
-2.29,-3.87
-2.97,2.95
9.58,17.53
-7.32,-9.15
7.80,12.33
-8.39,-7.57
4.24,14.20
-4.36,-2.33
-5.40,1.73
8.82,18.77
-6.42,-3.98
-0.13,1.40
0.32,-1.76
-8.69,-8.75
7.11,13.56
-4.59,2.03
1.55,9.28
-6.48,-14.80
5.88,13.08
-5.66,-10.83
-4.08,0.68
-6.18,-2.75
-9.66,-9.12
4.22,12.04
4.86,9.94
-1.84,-0.01
-5.71,-12.86
3.60,9.04
9.69,22.28
8.21,15.96
-7.72,-10.92
8.65,21.76
5.04,10.17
6.98,9.12
-2.48,-4.69
8.76,14.67
10.00,20.26
7.52,17.62
-0.36,0.29
0.78,5.59
6.05,13.90
-8.16,-8.53
8.37,18.93
3.83,0.88
-2.94,-4.41
1.04,2.41
-5.13,-7.71
-8.84,-11.26
9.83,10.47
-2.58,-1.61
1.24,7.96
-0.16,6.40
-0.53,2.98
-5.49,0.19
-9.79,-8.73
-1.23,1.22
1.76,1.14
-4.80,-1.14
-7.47,-14.51
-9.88,-14.95
-9.71,-5.75
5.57,9.41
9.69,22.88
3.04,8.24
8.29,9.81
9.17,16.50
-0.32,6.27
0.91,2.01
7.18,8.62
-8.75,-7.79
-7.82,-5.55
-0.07,8.32
2.72,7.13
4.79,7.83
5.95,13.53
7.15,11.69
7.55,15.75
-2.16,1.38
-8.30,-7.05
-0.32,1.12
-9.76,-16.16
-3.95,-3.02
-9.63,-10.30
-6.13,-2.21
-9.08,-5.98
-8.09,-14.71
-2.12,1.10
-5.91,-3.01
6.18,14.31
8.04,17.45
4.58,8.13
8.14,11.34
9.35,14.23
-0.80,3.32
-5.55,-0.79
-9.88,-9.60
0.55,0.49
-0.31,1.54
-3.87,-1.41
-0.41,1.19
6.62,10.20
-1.78,-3.08
8.64,16.27
8.29,15.69
-2.64,2.28
8.66,13.97
-6.97,-6.65
5.86,12.41
-7.29,-9.51
7.88,22.64
9.08,12.69
4.56,11.13
6.56,11.73
1.38,4.73
-6.14,-7.74
-9.93,-14.89
8.48,11.70
1.96,4.58
9.12,16.89
-3.47,-1.53
1.99,8.44
-8.64,-15.92
-6.64,-3.97
-1.88,1.21
-1.25,-0.73
3.11,10.24
-3.80,-5.02
-6.97,-4.78
-8.61,-0.84
-5.78,-7.16
-7.78,-9.26
3.35,9.91
-6.96,-7.69
2.73,10.36
7.07,14.10
6.83,13.35
-5.21,-3.64
-5.26,-5.25
5.66,11.97
5.18,11.32
-9.88,-12.57
8.52,13.94
-5.44,-6.50
-7.65,-6.79
2.70,3.50
-8.43,-5.43
-9.81,-12.09
3.34,3.58
4.37,10.22
-0.59,1.04
8.79,12.30
-2.18,1.24
-2.07,-0.04
8.42,20.91
5.18,10.18
1.81,2.55
-7.49,-7.28
8.66,17.41
-2.71,-6.16
7.03,9.29
-7.34,-4.51
7.28,12.99
8.29,13.11
-2.86,3.77
-4.06,-6.98
1.69,8.75
6.22,8.69
0.14,2.08
-2.61,-4.58
8.85,10.40
-1.57,-1.76
-0.24,3.08
8.77,16.61
-0.57,1.98
-0.73,8.68
-5.72,-3.52
0.31,3.49
2.10,1.89
7.27,9.10
-5.07,-3.95
-2.39,0.06
3.36,17.51
-6.76,-4.03
5.56,12.83
-9.40,-3.33
-3.00,4.50
6.16,11.91
4.93,5.46
-9.29,-7.21
-4.58,-2.89
-0.27,3.95
0.94,3.39
3.21,13.30
8.72,21.97
7.27,21.08
3.08,6.93
-5.03,-6.30
-7.33,-8.22
5.32,15.27
-3.40,-0.77
9.89,12.70
3.75,11.15
9.39,14.06
1.52,3.80
7.62,14.54
-0.71,7.70
-8.43,-11.38
3.97,10.25
2.09,1.16
2.14,3.81
-3.14,1.67
5.56,13.23
-8.55,-8.89
-7.88,-10.33
3.13,13.21
-6.95,-12.70
-1.53,-1.92
-7.41,-2.12
2.46,9.32
-7.85,-12.44
3.56,13.62
7.85,14.09
-0.00,0.19
-0.48,1.34
-2.57,4.51
-6.46,-7.27
6.37,16.27
-8.38,-14.43
3.00,9.57
7.51,22.38
-9.22,-10.56
3.83,12.51
-2.38,-3.31
-4.69,-6.73
2.54,1.76
7.65,15.79
-6.76,-12.82
-4.80,-8.12
-8.42,-5.63
-4.43,-6.01
0.13,1.33
-8.51,-15.99
-7.73,1.05
0.03,3.45
-0.75,1.32
-4.72,-7.05
-4.03,-2.85
6.80,15.57
6.72,9.42
-9.06,-8.94
6.95,12.62
-3.57,-0.67
1.35,10.13
6.87,16.02
6.04,12.49
-2.32,-2.68
-6.55,-7.65
-7.66,-10.13
-8.60,-9.09
-1.60,2.02
9.71,13.63
-9.56,-14.76
6.19,10.96
3.90,9.80
-1.28,-1.29
0.67,3.99
-0.93,1.89
1.52,-0.10
-8.46,-11.87
-8.95,-7.35
-7.88,-11.89
9.26,20.07
7.92,7.99
-0.23,3.46
-8.04,-3.81
-0.68,-1.13
-2.86,-2.40
9.21,12.05
8.10,9.51
9.12,16.01
-5.57,-3.48
8.47,16.61
5.34,10.35
5.63,10.21
-4.62,-10.02
7.22,15.95
-7.35,-9.95
-1.02,-0.14
4.87,7.49
2.67,6.24
-6.91,-7.95
8.18,13.58
0.48,4.37
1.44,4.02
-0.53,1.35
6.67,10.18
6.75,12.47
-5.08,-5.17
-8.48,-12.19
5.45,14.26
-2.25,-3.56
4.80,12.65
0.25,3.17
-1.44,-3.51
2.95,9.91
-2.80,-6.58
0.95,2.77
0.57,3.22
-1.93,-0.93
-0.64,3.91
9.25,20.06
5.80,6.79
-5.45,0.32
-8.11,-2.86
-1.67,5.63
2.33,5.80
-0.52,6.10
1.72,8.54
3.33,13.89
-0.13,2.03
6.42,10.76
-2.69,4.21
6.63,11.48
7.69,10.00
9.97,13.89
3.50,3.67
7.97,19.48
-4.60,0.27
8.48,10.30
-2.88,-2.93
-6.04,-5.32
0.88,3.37
4.06,5.21
0.43,3.63
-9.37,-13.09
0.00,3.23
-3.38,-6.03
0.88,3.41
-7.98,-8.51
0.44,-1.38
-8.27,-6.01
9.40,19.11
